Target,chroma_stft_mean_1,chroma_stft_mean_10,chroma_stft_mean_11,chroma_stft_mean_12,chroma_stft_mean_2,chroma_stft_mean_3,chroma_stft_mean_4,chroma_stft_mean_5,chroma_stft_mean_6,chroma_stft_mean_7,chroma_stft_mean_8,chroma_stft_mean_9,chroma_stft_std_1,chroma_stft_std_10,chroma_stft_std_11,chroma_stft_std_12,chroma_stft_std_2,chroma_stft_std_3,chroma_stft_std_4,chroma_stft_std_5,chroma_stft_std_6,chroma_stft_std_7,chroma_stft_std_8,chroma_stft_std_9,mfcc_mean_1,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_std_1,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,rmse_mean_1,rmse_std_1
country,0.5735044413349133,0.3944260843002877,0.2940526176155059,0.3205709684191923,0.3625325082242404,0.3124777843931361,0.26203192080590904,0.36057455754011697,0.5148181044593723,0.3222569740144401,0.41031770395586026,0.31342214726995177,0.3393028058563662,0.3091017383871005,0.2496578872980973,0.22201161678078554,0.2126385390728728,0.3005284115288972,0.2459505270826937,0.2458437122204716,0.34280713368675714,0.20320791884782974,0.3311358625313351,0.2254883307947837,-131.11658994071695,1.6180143517502024,-7.982593472071246,-0.8242493494170882,103.00218364337799,-11.52830769141856,17.74470385357836,16.96662633308692,4.438034283682279,1.2979677073973916,3.4197725590736567,-1.4980610754321868,44.49915768226743,9.471680319372108,7.533533739206589,8.198892413148387,23.14279007389093,18.26584491282143,12.778646719274766,12.660537186805039,11.815850148782722,10.893471144113828,8.905991230226146,8.114932307588651,0.09680496901273727,0.03176763281226158
country,0.3790563581176321,0.2851848385461973,0.2574247957939006,0.3667839974073205,0.25726634141945776,0.2871132485269311,0.24387710186943914,0.3319725306998212,0.2942840527419697,0.3322579128825863,0.4664983807157716,0.2866356867889537,0.3584985664395272,0.32158742422943026,0.252466163437653,0.333427222601558,0.2420282189765149,0.3127389282209436,0.2389427625828197,0.3087063062692109,0.293804865683602,0.2865955546937816,0.3662983994080283,0.23763621063717386,-256.04054040336445,1.7636291260695955,-4.41810517474091,-3.635231985903173,163.10302238559512,-22.87617186110263,26.92853641586536,15.298126344949008,-3.501938783177467,4.223450967983543,-0.7874967363434308,-9.456696115781904,72.61806666278031,7.8117846494145535,7.816537459639242,7.0156572215220425,29.56377809700953,26.95180629695436,19.438576807964925,15.624481230975487,12.682940356155514,12.736160888850367,9.959704638732386,9.299786814404344,0.0821361243724823,0.05662844702601433
country,0.31725691646451,0.4081300442597791,0.566722163511824,0.3891586962284737,0.3124397575906885,0.4697301752355553,0.39230332511920657,0.324485148054162,0.37520973016924014,0.2927416299447192,0.2683012025674962,0.26847169607342475,0.2908400796297632,0.27134845754233977,0.3513269220699881,0.2448456727380628,0.25285894504842354,0.3296010673374237,0.2937658782038827,0.27670141784232355,0.31242563796470946,0.2402014723869237,0.244533861287111,0.2302003708875918,-161.21339749526595,5.0513705090490335,-0.7777860595543825,1.4079318620175705,74.7469585464973,22.440637386000496,46.04627444874753,5.278183059658521,25.123988078589484,-0.5892234927990909,10.383153651983363,-6.8433583030909535,73.21740675210397,11.529140240240025,7.10188477083915,8.591052458504041,37.01488677126565,16.10310197178141,19.826539921288845,15.207589782052937,10.578699755209888,11.348481459855584,8.779922681173652,11.118903357523621,0.10523569583892822,0.031426336616277695
country,0.357950100387656,0.4276130470148378,0.3072575236531983,0.2869876697141408,0.2292375539199705,0.2268290351504773,0.1776149764545294,0.2883338167164848,0.3145192679068784,0.26817037203386984,0.2987850849925362,0.28459014259099225,0.3651876854944127,0.3726006392852049,0.28577574974438,0.27989505643971363,0.244693648236713,0.2934879823478037,0.20566490117907574,0.29269187850876954,0.31647191285004583,0.27500988371870444,0.3223482778192798,0.25183916517071303,-209.4017623642923,-4.180470960871195,-6.69066205787249,-3.249286534422537,167.19320470689772,-20.893912337280593,36.84110415308477,10.301358379616508,3.9904765587374,-5.664769719912885,-4.63621961348884,-6.243044230223575,51.995345944372424,9.248168486422587,9.342973541727169,7.274818970353763,21.555453743150487,18.44905473994563,17.923750779411762,17.297357551804613,11.162594417754624,12.43767796261545,10.230302649937876,10.248611153854986,0.10989632457494736,0.0409422367811203
country,0.2686808193994176,0.2880740298430425,0.3507016322439127,0.3420693184159103,0.2941593111742856,0.3208922145880471,0.44057657515593934,0.31398837722024153,0.23084645178022176,0.2928068674670557,0.31783921266972226,0.39573374517536497,0.2404763099872237,0.2482997142491516,0.3320010585958465,0.3097516947706642,0.3055442426607974,0.2693360290128432,0.3662799534633447,0.2608509304301711,0.2486839343125825,0.3000153239695256,0.26413981654167623,0.3656253191580181,-195.13903199814342,-3.5728909407175373,-6.1289240752652825,-4.4866311940958985,114.28767953188697,0.025299415811655183,38.19279803788995,11.283990861679444,-6.062439796506864,1.224429458367825,-0.006474956824522846,-15.426074272854867,55.88085524786247,9.8699007542596,9.58970217254688,9.458095038805231,20.95140997621249,21.145353817430745,15.894790894863016,16.91766342782058,15.16762122742217,12.70355911445083,9.5428204721921,12.384232712958248,0.07506944984197618,0.032012227922677994
country,0.3051709398997279,0.31936015597420225,0.28285582832724393,0.21922234990979367,0.2290030161009237,0.25236266172105193,0.2463496058071865,0.33674706088422185,0.5541971871461533,0.4011552431102872,0.2882052727739849,0.23043221359495605,0.3238558400116767,0.35236665210142953,0.3139262965808257,0.2442447915350281,0.24683840986094865,0.32220816285935605,0.2649279793124737,0.2693601029714261,0.4159296419362692,0.31618733805230226,0.26761779701190835,0.2196696665388336,-353.2290866161394,-1.9006968759504008,-2.86802285908596,-0.9650160143748442,110.66047169195451,32.803388704736044,24.192179098451447,18.770220455056762,5.928615139403813,-1.7623455683203837,3.8873325780401218,-2.983952660106713,80.43832223805278,7.72131218658506,9.227775013883257,9.856762216028665,28.26825709703909,26.47670312056596,16.613060173078892,15.232489442363686,11.145453238748887,10.635979891082457,9.335332208706571,10.197099915994222,0.03887289762496948,0.021673008799552917
country,0.5194119995294526,0.1846219564693029,0.2016885605654724,0.3522619914731952,0.2769064804387784,0.2013621130502436,0.2066288646032976,0.2151106888702902,0.20533623673714926,0.24904094185180806,0.4144808713077927,0.21711314022358968,0.3923267738465029,0.2565862623091985,0.2432113885036717,0.3185098442882359,0.2524338502570034,0.23709412868291704,0.2698879355555799,0.2446138510854696,0.28337372406602745,0.24514106303026226,0.3793017208780481,0.22444613330759947,-199.9696368983286,-5.2017158349965005,-11.55382953968367,4.981245384111532,109.1066314699835,-5.542552073364831,48.15356534482125,1.2135930657332252,4.593574862864768,-9.157679497648372,-1.4657019633085582,-11.660473043956435,74.72751998805276,10.95181589396802,8.091469200443145,10.338936246526607,40.17724715066464,17.833467513931183,15.3838529210349,19.610388099599387,14.1859327731799,12.211007694981651,9.656968711796912,8.483660686941905,0.09662891179323196,0.040920339524745934
country,0.3720260731195328,0.3274869514814788,0.2945211727248121,0.4382425633618357,0.3254146116685736,0.3539941177651715,0.327199973140856,0.3810075591062508,0.24877386403807866,0.3364807729298687,0.4322722061539955,0.3296186434431853,0.3071533026486904,0.34190641972735825,0.2316185652179913,0.3375684641694439,0.27719725454575384,0.3042111954769211,0.25569901589143035,0.33276379898475084,0.23137119709018145,0.2587176851385598,0.3536567841619006,0.2613310791709124,-200.55273570405788,-2.311618081857564,-5.256657710388368,-2.4679510849532607,119.67489811231907,-3.610737182283668,31.948757038986397,9.960271281077844,15.300823086504495,0.6459004293600872,0.23760221239635115,-4.484940281376533,63.48906375047003,9.077203216288499,8.014642795099864,7.31244628248216,31.618964117228465,17.502145484416847,16.494428917153044,14.28370341144814,13.232105852767123,9.96194876397513,9.778190964040117,8.591471718242627,0.07992039620876312,0.03364849090576172
country,0.3404509304156726,0.4148584827936413,0.2831662069185669,0.4260946846635241,0.29992665630966625,0.4788869123499879,0.2916409406286289,0.2403444865649731,0.1940677239382529,0.3449622744574849,0.38062019764651095,0.2622506801585729,0.2868700915703232,0.3425822523064321,0.2044094618558344,0.3386774340822692,0.22662118980842005,0.3537802042334192,0.21547890473677794,0.24198261480082275,0.1824042615958911,0.2997670686893708,0.3510718837416697,0.21783675205078185,-194.3396231724041,1.6069173273906436,-3.768024897355316,0.9341675311492916,151.87515250198533,-3.039476596683365,29.47302666317459,9.10160194777505,5.992880039723128,3.7898685601289417,3.7498224782563883,-5.870254999239699,55.90026666788725,9.923161698265805,9.80363537326816,8.1883976543271,31.24693417527291,20.13252712974873,18.18982504555931,17.054743374629613,12.172403751725064,12.214094597074109,12.165501515461552,10.536030364724546,0.10054968297481537,0.03618145361542702
country,0.2671201523812235,0.5625147339176566,0.3608142640985868,0.3578210220196836,0.3643032839011385,0.33190644557508475,0.4004792534843836,0.5929687908767984,0.3934164129582132,0.3300472886368214,0.28933193132159524,0.4511361429273379,0.2274530862367153,0.3285036209135878,0.2256588330249804,0.31370245688900955,0.2958584002551708,0.26532862544931923,0.21723348288331207,0.3278107090425925,0.2447536766089557,0.26417917549948633,0.22514082272247465,0.2690241798123874,-100.70606738946644,-0.8092648833482853,-3.830245862012904,-2.712964739232504,106.97102587658172,-27.17793546440581,29.09414825693335,5.044768811863318,-5.424289572359578,3.2489396300119786,-5.164897019326284,-5.106523278554249,44.00293360981056,7.668212827342285,6.696993179005256,7.177724416958302,21.15135953998848,23.913867661440463,15.368162374603612,14.901883665691724,11.339792229593526,10.868524591801435,6.841951306704472,8.304634701543128,0.11663180589675905,0.032195523381233215
country,0.224545611446186,0.3659950173295944,0.21604464185097425,0.2332652971040555,0.3440538686904953,0.4132776456994279,0.271289620834401,0.3394248428409856,0.3243585112726704,0.4488341993696833,0.3651438804364967,0.2731699289252638,0.2546824014168733,0.3457383324108001,0.2174538383352244,0.26757202087341386,0.29562106306376995,0.3278982778878849,0.2352887881576959,0.3369747810125028,0.2758413381377336,0.3255850127046952,0.2973634848556037,0.24963926846698395,-169.17150653299342,1.2849476504709818,-6.9823196447694125,-7.254023326740858,132.80625703693337,-13.480652552782875,31.18844766120608,6.337260046299403,-3.7624832438232896,-2.0531869669342644,-3.615681180445779,-4.558477002611994,40.06292937622106,8.44933656908864,7.571839967919903,8.990017570464001,18.36040991001665,16.34509406430101,12.702052727741805,12.722196850259365,10.189012328130339,8.650903436910813,8.386857710387895,11.476852214419575,0.09415151178836824,0.03084382601082325
country,0.2694881066885389,0.26155109366756496,0.20872441415367649,0.15750852917259578,0.3949166246103592,0.31822152141619753,0.3747586170895948,0.32273162507014325,0.4373386218110011,0.3278659035223555,0.2517595523536812,0.39352000404163795,0.2601318380057893,0.2403482345672193,0.2745284464063381,0.1801589641136974,0.3388231462918028,0.2575042470176722,0.3483820283070451,0.2506261726910152,0.3643479418717857,0.29790359201067057,0.2300640174880429,0.3480154511293102,-171.26020871046688,-2.6528463336599413,0.7045866821790701,-3.7834621779393824,160.50080507718653,-17.803065026379578,30.516232987061834,7.5168064295286205,-8.254949179657682,-5.669747093803742,0.13548045666236735,-8.833363243211679,47.387694750781,7.248397404020256,9.731878655264474,7.604881405807643,24.78771875458429,21.975543373958654,13.291898165353748,13.606261541357751,11.636150372544884,8.541289590489917,8.52353109268277,8.755323994055647,0.1171094849705696,0.045018378645181656
country,0.047607855720935705,0.5093473272045304,0.2045850612799172,0.10391782183568372,0.13043691537160018,0.34808625264191273,0.1762619192468344,0.2297293805033883,0.1455649279344975,0.26049355664313306,0.2784408693732477,0.22220751176409925,0.07271829981596281,0.4437387833993855,0.17344836642822506,0.2123296651566951,0.16485504839140866,0.3770127813901188,0.15047611425008214,0.3710717699925244,0.16467823087101405,0.31434547130106794,0.318668153390247,0.18890961099721906,-277.0812740629173,-4.940217255314233,-6.528776548787726,-3.623291434959372,128.2580280794131,42.43324299497865,37.703354964869625,12.779030015746093,9.593897609415075,-5.9918994264337675,-7.540514604802753,-8.031542156040276,62.065495237586155,9.475513757348349,10.266074970002533,10.904282695159688,29.735314329216102,16.9363813032496,9.988226717924947,11.035996599156027,10.221046829206577,10.159543054509767,8.682002522904261,9.371050226981911,0.07963135838508606,0.046529620885849006
country,0.5474880036999907,0.3129650501749232,0.28996817333647423,0.28719255956893536,0.25897457923174394,0.270981661954863,0.16802402653753498,0.2644683513485013,0.3528849699004451,0.2671172217620361,0.4900571347105617,0.2489003432525561,0.362878563054146,0.291729443072653,0.2946528903657198,0.21857343857020176,0.2006173464132638,0.2697655937951458,0.18245673476873814,0.20801233581619644,0.3325845333764967,0.1918453044750911,0.36395707834188784,0.1961675908912373,-130.48176493172457,4.09103275729918,-4.462367106657303,3.525148774466168,104.12685351528823,-19.269204170871962,34.152604026288174,5.423837662611496,-2.15332412573758,-0.7149242763364914,-2.8842573422180577,-5.4505882289235865,46.5387659918156,9.15929745793682,7.673378981349987,8.248780922142277,28.99512962684976,17.568938365259758,12.030652087809472,11.988335282497106,9.48193860506791,10.565711934805288,9.980123322766566,8.218901350350869,0.10086455196142197,0.0352138914167881
country,0.3772216283438232,0.31119172476562124,0.3459470885666927,0.5255696524894997,0.288036453009994,0.2130269584847387,0.2994878528453697,0.4909515754344385,0.3471938130083249,0.2858080268473793,0.2144452647273936,0.2728243061765269,0.28669094027195857,0.3185062014814644,0.28397085921203363,0.35349204746454954,0.2884008070850413,0.21440365655583285,0.252665939847908,0.3852827580890322,0.2840284142749317,0.2469422459988521,0.19922019401866828,0.284539805560851,-237.970866127434,4.481398868463172,0.13878584292469906,3.0221542686186726,97.70956452898493,6.5274636572179965,45.98203992004627,2.1566416526574823,16.22446750857998,8.818388256036979,7.763973321094606,-0.5922461441951837,68.23179232885369,8.41081877619547,7.4989134248983875,6.899058302963853,31.356130520704927,18.8987483910876,14.688309517696377,14.438342276341393,8.724403922872654,9.642114249507769,9.332327871191916,9.475543466294047,0.060516152530908585,0.03489268198609352
country,0.2369248763996559,0.24380556625962016,0.2942205916563141,0.4537743161959566,0.25403961779458994,0.20562561575870966,0.364574709880474,0.3544327136926011,0.2922085530562963,0.4641577373956498,0.2807985181863207,0.3567966275397488,0.20906232509866768,0.2434115243070335,0.2481960339071667,0.3747274619813123,0.2706109467596807,0.21194195899031798,0.3257085545187319,0.32959126416620416,0.2415662367059485,0.37892467080349257,0.2392652595328848,0.32732198912826194,-133.3086250895705,-1.1044654097620081,-7.845775725676463,-1.171713740090865,78.9860847803062,-5.650947569495561,35.523777374349436,-7.540559371677342,7.935940419476278,2.735672323808596,0.40340922296584864,-1.1246997035529087,64.45975905632912,8.547529394920575,9.42344101342162,8.47660573982693,27.26957809345808,21.78974340102458,19.323526172283486,12.800709365226696,11.453224474035867,10.942345493784185,10.459461383795539,9.42148382209164,0.10457535833120346,0.048035413026809685
country,0.27776640874903064,0.495567743116461,0.32394998295758404,0.2946284987432407,0.3535724948600022,0.4535459292586586,0.3516560554171356,0.3956017476295711,0.35115391951323505,0.3819495664657707,0.3268254206153406,0.30374893744414505,0.27371393744719785,0.3601675480372936,0.2576183384193801,0.2908125086650823,0.2757283817525392,0.3482615315651396,0.2714220102235763,0.3209990533349264,0.2892216722775997,0.3037538497547358,0.2953405926966528,0.23589877323298145,-153.84454665568208,2.071200302649149,3.191629329647386,-0.4747705548775645,83.6753943552628,-8.422263353254522,13.969936877964914,13.551823622889913,3.772260633286686,3.006105900862822,6.34815018843514,2.0656240096987,53.38718100705314,9.32251031620734,9.84093963720201,8.666214076442854,28.96699112983233,25.0751947187735,12.950540388204123,12.163060739414533,14.579865556527045,10.359229534289618,8.751186889922872,9.401870095102383,0.07826147228479385,0.03988042101264
country,0.4256047389359018,0.4297196916987736,0.3953899751607349,0.3223961321912338,0.2990348487863932,0.29335112362586674,0.27794101286744977,0.4623800916335158,0.5494586903078972,0.33845654556932203,0.3836542378108246,0.3337838373054638,0.3354396422039117,0.3032954721103521,0.2936260795216695,0.221448665076085,0.2184389482185452,0.2620384811179163,0.2357476568467087,0.3057557525150765,0.3432532891483673,0.19996200160268468,0.3082859237846609,0.22141735992870945,-120.36168615846451,9.28855051817076,-2.3643897714927857,-3.1543652707632366,95.3444360383061,-6.011808350255014,25.173737156626768,20.970523879389287,-7.133126181886955,8.559544624479154,2.439198595383956,-14.672283691711593,40.90547470512036,11.843370448984025,9.383025544299713,8.325105819453977,26.774842634862075,17.821288889745354,17.276087744470548,15.040021560155893,13.702994363216414,8.980131509675877,9.888352510466909,9.457519255489695,0.1000152826309204,0.033857181668281555
country,0.3697703792823087,0.3655152486053704,0.2453281564006592,0.2314324180923921,0.5970062528268123,0.3655972912508904,0.31222855003604744,0.2182126830193369,0.3011028851662379,0.1960852319706904,0.3137241675139753,0.6199164653977203,0.2349808994396,0.2546566419992627,0.2474481338657435,0.20386001742511267,0.35100608804372924,0.23275696293844714,0.2586050520265717,0.20191686830101385,0.3058651578856912,0.19296672170399826,0.2335935824982655,0.3706366258600187,-339.79404859913683,0.19382542505978329,-5.965050555861764,-2.8833399182438164,97.77879759883785,-9.692497634240844,51.00365451312634,7.83221646809544,11.756061667193904,0.6779212354222921,2.481286827926951,-4.7855745641637215,83.29133042727608,8.791458374451523,8.628049054125452,9.103045593890666,33.650503487307766,26.237804501077505,17.156552935881056,17.458978362727624,17.069239607637964,11.534939644473939,10.087117968168332,9.200142658504776,0.022724786773324013,0.015957249328494072
country,0.3341304795630956,0.3974478947626831,0.4570723072764962,0.32407343291308155,0.39900290529748256,0.3364959233236411,0.43384269561423455,0.3541880692078491,0.3933194989750173,0.3394619847519585,0.3035311236295326,0.41550640255744004,0.27664004793728564,0.2734335120304435,0.3483477696062029,0.239930179987777,0.29643269235714165,0.2283400615185443,0.35245313322215976,0.2503082812506348,0.3026239813592573,0.26692497046883096,0.2379979394070836,0.3293933210073847,-173.4198574002115,3.811747883803964,-4.526487945808769,-4.58343234002564,105.05211044167723,1.1578061196669565,24.119840101671034,22.127619452983254,2.5429222554794686,-1.5774885922194513,0.17900333209275002,-5.32288660489047,50.89540928727857,8.622094492298885,8.713743373553436,7.84181178823169,32.126067160179836,21.198315984639525,14.591596347790894,16.422073956208287,14.040995678045066,9.824858884655272,8.280577149699736,9.723003347890439,0.07208657264709473,0.028498809784650806
country,0.4960887763928149,0.28575484738480483,0.2890851448239212,0.4425822459251189,0.3707404472706638,0.4323189817138988,0.3409283196017526,0.4200851052689725,0.32691418357154983,0.3623327612815168,0.3942435998152533,0.2464768550280105,0.3367475167567481,0.2770433297051346,0.2369988252901988,0.3068708619752839,0.2753672533333368,0.322974146366214,0.25104199540474786,0.32986236850289,0.2638469595397327,0.27572024488719005,0.3025006411798373,0.2021095972152252,-118.01391760267911,3.1616584136571624,5.048127464210782,-1.1221741611123628,74.15629534912212,8.295459144882281,15.476616830146488,6.166327376904575,8.450164218862595,4.119843611533686,5.731504358022537,-1.9607224456924903,43.02477300745269,9.166926597265716,8.07803290453513,7.5574844229843565,24.024218944492997,17.4461085203362,14.462572975525758,9.813528792182458,10.433768881737327,9.540328457641687,8.802412559898832,8.905742214421965,0.09095808863639833,0.03042243793606758
country,0.4303416611297719,0.4809303431664641,0.2926650391221486,0.3461050620348219,0.6487276833791406,0.4588964289892615,0.4510553124332371,0.628400570497209,0.38021390516795256,0.39393255260888177,0.3462557020304833,0.3951818341950963,0.23830375797327824,0.3058429513845448,0.17265026099070938,0.2219654441327484,0.30190849117744195,0.2604681542780411,0.24891420735727016,0.2997768493013379,0.21392019613219687,0.285079531649061,0.2323783259879749,0.227471080219265,-89.70740005578234,0.09951964019999206,1.0286558030096906,1.1783724451078834,36.287267952320754,11.472936503714653,37.49893722945797,9.201623284866114,3.7399733133944175,2.840851536253066,6.8138196077101885,1.4695846004079327,44.36466235038557,7.568198897623786,7.433383258112433,7.1031936205730535,21.37007057292124,17.998180567524898,14.30183513312552,14.056296744082855,8.127994530973387,10.668969556581963,9.287669007578996,7.734468674910031,0.0963551551103592,0.027592966333031654
country,0.3492228771408417,0.4325522368886624,0.2931698031190903,0.3773701820588181,0.4195286113619733,0.5625279574303013,0.3446263863652098,0.33533019074835385,0.2409573642747253,0.3412381393121322,0.4285682118340297,0.35519945251440826,0.2771054596159165,0.3188438324249733,0.21107865362562805,0.3088052046261296,0.2772334379435907,0.3550902928665153,0.2155830095790324,0.2865642885119078,0.21090627129604705,0.2935410742058225,0.3408628393443581,0.2526620814916016,-102.88194465847641,-1.7690104140737168,-3.975461939288192,-1.3667577847853656,85.31352567564002,-4.33360114432164,30.579734749626745,3.0096900420628363,-1.9541956406767689,4.458074837817142,3.4346556890423257,-4.244785028810759,57.4656104107875,8.014918628916986,7.74510931391222,7.556519072493146,20.55888836022577,18.64972419054661,14.388155673140846,14.475925592819346,11.488450885190112,10.312027855489905,8.101705595217894,9.00311859622075,0.1090160384774208,0.03892945870757103
country,0.3683826538051092,0.6235887144649582,0.4315649945864089,0.3786567547914539,0.3433221680427749,0.3844081750579875,0.4137372382271444,0.4962302522700023,0.3218464392077574,0.2605512822211018,0.3200273072563272,0.4313616486285542,0.3144129451970557,0.34051967070802597,0.2287080580357399,0.2836603448299945,0.2656161238050374,0.29260503926182313,0.2358723580388208,0.30555849477447755,0.2377268612837446,0.2206279396815657,0.2685822571506177,0.24348180070009656,-111.67454931191378,3.333015472395548,1.4227750755305435,0.7765934194309091,82.25551519822056,13.069129932135418,31.94066876567711,23.69386269631359,-0.5260655837653366,12.029275982101392,3.654295367319744,-5.741985629274006,51.320318775751616,7.601944534026017,7.666595785491004,7.020905538605869,28.399029306452533,19.767455460186707,13.202573770077276,11.877816963475473,11.643546205644956,9.097959076660686,9.664067490936016,12.443029016429193,0.1132483258843422,0.024171123281121254
country,0.4523963310324478,0.5489467464079928,0.4554465746607321,0.4099673899796348,0.4319776251083725,0.4177225782097447,0.3257492750318275,0.41289252725254383,0.3095440532268941,0.2432772737721569,0.3133508000094189,0.3777376670343375,0.3274854177302056,0.32804169773159425,0.2724985009177467,0.2819263098623919,0.29804333202341143,0.3142539343529024,0.2276209961417757,0.3014907101231831,0.2391730648432515,0.21604736544025094,0.2774829891309882,0.26319567384181164,-101.2652310781678,-1.9761211295236976,-8.18815874760339,2.8274072947463167,84.13318910959548,7.751434687759968,30.38851085857312,13.860924894350578,11.640005038348017,-0.1060214443960558,-4.9369357658796575,-2.3717314263117224,39.196455974252075,7.506337943957907,7.153607185654392,7.756733784616256,18.707706858981847,14.501448281941284,12.005033404551,10.68888845817016,9.127233206880268,7.364111623534678,8.878487614837573,7.355981031281062,0.11773528158664705,0.022194238379597664
country,0.3636456575958409,0.6598770943760771,0.3164973641562713,0.35472895166932555,0.3762691552256822,0.5018887330278623,0.3409483852338853,0.3891848864897798,0.2989061582757208,0.4170279821607188,0.42511571582588026,0.3949282874173301,0.2740949687740607,0.31551339234855824,0.1960022792080588,0.27092147774675995,0.2495957587958545,0.30883805049262103,0.23434085069149785,0.2921700690725651,0.2365018972018627,0.2821588749243185,0.3256057887736781,0.2396068375334941,-101.16975325806177,1.5782098755099132,-1.4486956569827096,-1.281295525979617,85.43631140896166,-19.69251080114872,20.589161929985487,9.97266882255993,7.591615098296093,0.10585800317122028,3.4074820808728266,0.047248094563256585,51.738671024883736,8.573480794291871,6.9781934574142,6.652741738437181,24.630468133877912,17.7375380027376,12.729104783533616,13.020923156944775,9.03585107243892,11.405859412519641,7.909764502150109,8.508414845201957,0.09501277655363084,0.03830205649137497
country,0.29573880566102456,0.3969534331705822,0.332662048442967,0.35485525763986725,0.3607147301067217,0.2692188160579683,0.4462192798441392,0.3934803296902683,0.2578267879928295,0.4099115036539291,0.3448889830915242,0.4584604220006966,0.2394524669819994,0.3199079222653886,0.2444807062908737,0.2937490348995606,0.32666761587151977,0.2133759166571934,0.3353290795709549,0.2973358902744777,0.19607850447370845,0.3495485827616241,0.24003048936161914,0.3184667609562661,-162.7197212714886,0.3537809185772339,4.424846671666316,-0.4111870097981572,119.82999348373751,-2.8934689316029307,20.500322213613234,27.8103875330988,5.478460467450137,6.0449268332309245,1.2117721198735676,-3.6935840536314557,71.27737052068524,8.637491060909689,9.56410728171616,7.428241501974564,33.81904615477673,20.377580085539687,17.77677362307562,16.064714026710632,19.551360361390927,11.198677311270094,9.264003647529046,8.697322010531968,0.11371489614248274,0.03759963065385818
country,0.3111245557823959,0.3176862842640443,0.3848063473339001,0.2836516038230761,0.289459672289405,0.32336901440055715,0.5439317209213168,0.30413418584334445,0.2918913125372317,0.2583202448569097,0.3845054292004262,0.4534529607046228,0.3046654609323653,0.2558743476212629,0.31903870485774616,0.238595878343098,0.29359639403541155,0.2622815911444913,0.3552314110037917,0.24066539564510964,0.2953652244216983,0.2451338064392245,0.323733490945918,0.3578466697883313,-61.230695918490284,4.970623886862309,-1.6994483217741048,4.842048464863481,71.25610963841082,-17.041308642116466,17.13115881666772,5.066625304620955,-4.204909667448924,-1.6708431648703566,1.1691947912304943,-0.8582045896166633,48.45391547632556,9.213435314687072,9.380219453903104,10.113455182618628,25.521232243893515,21.64797442995509,20.005171312830786,13.899002157875302,12.925701558674367,11.8537046751699,9.873094133873453,11.005702582985933,0.1466565728187561,0.04215876013040543
country,0.2335332538963331,0.4842592848548165,0.25944211083895136,0.207100717012135,0.36720403648540256,0.4067531521403064,0.3588361486023551,0.5562189856078101,0.4551040599055674,0.4014469866549607,0.3328814984791053,0.427451023462802,0.22031254772862047,0.3235461498616444,0.20869188490703766,0.2232510384174822,0.26322722136882404,0.3280497438294656,0.2273199476994675,0.33083877133313144,0.30122721654960943,0.302197616278995,0.27493425353358114,0.2580500112243085,-126.8666145721916,-0.8320619269944766,5.591940750414287,-10.144177323826415,103.50423373928786,-31.895626715023926,58.71985387412703,-1.962230104263964,-3.1247364751398314,-2.9344789488504097,0.3659457971101573,-3.0291186195905877,47.99593794029997,7.589602989395801,11.287440293183966,10.413280767736158,25.772224489243932,19.11319232150496,16.662313945029126,16.102290419426318,12.28625165624789,9.932508146389637,9.491621456217622,11.753027523841743,0.10336162894964218,0.03321286290884018
country,0.4668814341024804,0.2567319561263458,0.1923261335135958,0.2999316148160832,0.25890269268118904,0.34702958326040234,0.23290871528424706,0.2862565597416852,0.2682736485566203,0.2644288136731374,0.5305813184913789,0.3196114874466205,0.38411067835706303,0.2624417832036504,0.2064662514294167,0.2466174355781577,0.1983495888253735,0.33928839065938565,0.2165528635966594,0.2501701730536736,0.2752330817148653,0.20423326861474425,0.3612992033705451,0.2465364659047693,-165.4868035358009,0.8724838991844391,-12.516310448075936,2.895231305144337,117.88410926327808,-33.609790185406396,42.620246822018096,-1.3851534363158726,3.8338427374536126,7.173128545850438,-7.1695028932035125,-1.6314261969732948,42.085543715555026,8.188529122267314,8.675442111679287,7.4836872670547745,25.00616280994593,15.571040206131682,16.50724023825893,11.062002806004562,8.784884645502013,8.878044673495161,7.855315839994709,8.144251484043211,0.09067656844854356,0.031247630715370175
